sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample	cutoff
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	407	506	CP001834.1-2491544/2	100	1	100	94	4.19e-40	synthetic_stool_low_S8	minus_five_score
GCA_000014485.1_ASM1448v1__CP000419.1_Streptococcus_thermophilus_LMD-9,_complete_genome__22160__lantipeptide__ANTISMASH__1771366_1793526-lanC	2160	717	706	CP001834.1-2491544/2	100	37	48	100	0.34	synthetic_stool_low_S8	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2420	2410	CP001834.1-2491544/2	100	90	100	100	1.2	synthetic_stool_low_S8	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	480	389	CP001834.1-1807722/2	100	1	92	92.391	5.46e-34	synthetic_stool_low_S8	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	69	2	CP001834.1-1807722/2	100	1	68	97.059	5.49e-29	synthetic_stool_low_S8	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1292	1282	CP001834.1-1807722/2	100	24	34	100	1.2	synthetic_stool_low_S8	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	389	462	CP001834.1-1650618/2	100	27	100	93.243	2.56e-27	synthetic_stool_low_S8	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	1	51	CP001834.1-1650618/2	100	50	100	96.078	1.55e-19	synthetic_stool_low_S8	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1282	1293	CP001834.1-1650618/2	100	85	96	100	0.34	synthetic_stool_low_S8	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	395	493	CP001834.1-1357302/2	100	1	99	94.949	3.24e-41	synthetic_stool_low_S8	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	1	82	CP001834.1-1357302/2	100	18	99	98.78	1.95e-38	synthetic_stool_low_S8	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1282	1293	CP001834.1-1357302/2	100	53	64	100	0.34	synthetic_stool_low_S8	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2127	2138	CP001834.1-1357302/2	100	80	91	100	0.34	synthetic_stool_low_S8	minus_five_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1887	1897	CP001834.1-1357302/2	100	80	90	100	1.2	synthetic_stool_low_S8	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	389	470	CP001834.1-593072/2	100	19	100	92.683	4.25e-30	synthetic_stool_low_S8	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	1	59	CP001834.1-593072/2	100	42	100	96.61	5.53e-24	synthetic_stool_low_S8	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1282	1293	CP001834.1-593072/2	100	77	88	100	0.34	synthetic_stool_low_S8	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-Lan_C_2	2514	26	16	CP001834.1-593072/2	100	74	84	100	1.2	synthetic_stool_low_S8	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	392	491	CP001834.1-389542/1	100	1	100	92	9.06e-37	synthetic_stool_low_S8	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	1	80	CP001834.1-389542/1	100	21	100	95	2.54e-32	synthetic_stool_low_S8	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	521	537	CP001834.1-389542/1	100	70	86	94.118	0.026	synthetic_stool_low_S8	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2497	2484	CP001834.1-389542/1	100	81	94	92.857	1.2	synthetic_stool_low_S8	minus_five_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1886	1897	CP001834.1-389542/1	100	82	93	100	0.34	synthetic_stool_low_S8	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2127	2138	CP001834.1-389542/1	100	83	94	100	0.34	synthetic_stool_low_S8	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098137419|emb|FOXX01000002.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00002.2,_whole_genome_shotgun_sequence__13138__lantipeptide__ANTISMASH__0_13138-lanC	2901	1601	1587	CP001834.1-389542/1	100	48	61	93.333	1.2	synthetic_stool_low_S8	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-6086566/1	100	71	82	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-6044374/2	100	50	61	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-6040576/1	100	50	61	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5997338/1	100	20	31	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5989834/1	100	40	51	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5937360/2	100	53	64	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5937040/1	100	31	42	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5913478/2	100	36	47	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5904812/1	100	28	39	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5852048/1	100	60	71	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5797424/2	100	31	42	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5775346/1	100	77	88	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5764458/1	100	63	74	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5695104/1	100	37	48	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5552204/1	100	38	49	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5445118/1	100	48	59	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5333630/2	100	47	58	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5297628/1	100	47	58	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5183184/2	100	49	60	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5162734/2	100	28	39	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5096948/1	100	31	42	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5091942/2	100	76	87	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	563	574	CP000419.1-5013924/2	100	64	75	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4916254/1	100	75	86	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4915850/2	100	24	35	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4875670/2	100	36	47	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4855014/1	100	40	51	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4745654/1	100	60	71	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4725960/2	100	37	48	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4695722/2	100	69	80	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4640848/2	100	59	70	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4593214/1	100	68	79	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4535856/2	100	61	72	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4522024/2	100	76	87	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4519196/1	100	26	37	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4505034/2	100	53	64	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4409916/2	100	42	53	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4285950/1	100	41	52	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4256474/1	100	33	44	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4249742/1	100	56	67	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4225900/2	100	13	24	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	2920	2930	CP000419.1-4225900/2	100	80	90	100	1.2	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4096636/2	100	56	67	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4068486/1	100	48	59	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4007860/1	100	66	77	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3965404/1	100	50	61	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3958632/1	100	41	52	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3897572/2	100	31	42	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3760156/2	100	41	52	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3759870/2	100	22	33	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3688502/1	100	47	58	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3609746/2	100	15	26	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3515902/1	100	38	49	100	0.34	synthetic_stool_low_S7	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1362	1376	CP000419.1-3510408/2	100	60	74	93.333	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3510408/2	100	51	62	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-Lan_C_2	2514	2267	2278	CP000419.1-3508628/1	100	41	52	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3508628/1	100	16	27	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	2273	2284	CP000419.1-3420982/2	100	85	96	100	0.34	synthetic_stool_low_S7	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3420982/2	100	45	56	100	0.34	synthetic_stool_low_S7	minus_five_score
