Sample	readID	stitle	readCheck
synthetic_stool_high_S61	CP000939.1-4664646/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S61	CP000939.1-4116760/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S61	CP000939.1-2714430/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S1	CP000939.1-2374024/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S9	CP000728.1-956140/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S9	CP000728.1-679384/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S9	CP000728.1-252720/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S9	CP000728.1-9100/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S52	CP006908.1-230758/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S52	AM412317.1-26852/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S40	CP000728.1-239444/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S40	CP006908.1-4174976/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S40	CP006908.1-844996/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S55	AM412317.1-1004106/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S43	CP002011.1-2284/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-21838606/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-21483304/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-20953406/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-18074318/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-14601240/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-14531670/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-11746464/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-10233676/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-7772088/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-7141594/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-2757338/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-1621362/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-1340778/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S34	CP006908.1-918306/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S54	CP002011.1-590784/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-41139908/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-41014354/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-40207994/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-39229368/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-39043262/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-37613212/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-36214692/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-35212620/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-35005958/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-34989884/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-34592622/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-33649430/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-33515838/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-33418726/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-31644140/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-31641372/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-31283800/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-30298828/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-29163132/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-28585018/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-28362276/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-26758144/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-25368082/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-24784746/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-24756266/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-23988356/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-21948174/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-19188110/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-18446308/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-18109032/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-17626050/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-17384930/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-17184836/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-16088366/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-14809404/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-14761786/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-14265668/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-11573696/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-10792220/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-10268812/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-10265066/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-10185274/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-9875612/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-9819680/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-9795770/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-9770458/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-9088012/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-6577432/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-6414014/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-5471168/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-4720808/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-4230344/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-2908086/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-1195202/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-653198/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP002011.1-347214/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S9	CP000728.1-1608240/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S19	CP000728.1-591914/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S19	CP000728.1-407674/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-11126804/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-11103252/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-10936130/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-9930414/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-8489094/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-7707536/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-5545748/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-5234290/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-4895606/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-4319794/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-4168154/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-2815100/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP014148.1-1453702/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S49	CP002011.1-270434/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S6	AM412317.1-1105436/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S6	CP000939.1-7640168/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S6	CP000939.1-6206274/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S6	CP000939.1-4474222/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S6	CP000939.1-1389090/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S1	CP006908.1-443524/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S1	CP002011.1-480768/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S0	CP006908.1-1054488/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S0	CP006908.1-158548/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S0	AM412317.1-42852/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S36	CP014148.1-1806760/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S36	CP014148.1-1128334/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S36	CP014148.1-544474/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-11451494/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-10166534/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-10010518/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-9845822/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-6299096/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-3149570/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-2505466/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-2130976/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-1309338/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000939.1-855710/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S23	CP000728.1-72816/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S16	CP002011.1-3424090/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S16	CP002011.1-1836350/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S16	CP002011.1-1685648/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S16	CP002011.1-1117108/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S16	CP002011.1-1009266/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S16	CP002011.1-31668/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S0	CP014148.1-869952/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S16	CP002011.1-696254/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S16	CP002011.1-145236/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S16	CP002011.1-144482/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S13	CP000939.1-4813110/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S13	CP000939.1-23560/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S13	CP002011.1-3067402/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S13	CP002011.1-2910374/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S13	CP002011.1-2425900/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S13	CP002011.1-2408562/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S13	CP002011.1-1559970/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
