sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample	cutoff
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	157	58	gi|1081600317|emb|FMWJ01000012.1|-10932/1	100	1	100	99	4.46e-49	synthetic_stool_low_S60	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	17	116	gi|1081600317|emb|FMWJ01000012.1|-10244/1	100	1	100	100	9.58e-51	synthetic_stool_low_S60	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	29	128	gi|1081600317|emb|FMWJ01000012.1|-9314/1	100	1	100	99	4.46e-49	synthetic_stool_low_S60	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	148	49	gi|1081600317|emb|FMWJ01000012.1|-5894/1	100	1	100	99	4.46e-49	synthetic_stool_low_S60	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	74	173	gi|1081600317|emb|FMWJ01000012.1|-5812/1	100	1	100	99	4.46e-49	synthetic_stool_low_S60	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	59	158	gi|1081600317|emb|FMWJ01000012.1|-5466/2	100	1	100	98	2.07e-47	synthetic_stool_low_S60	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	128	29	gi|1081600317|emb|FMWJ01000012.1|-3124/2	100	1	100	100	9.58e-51	synthetic_stool_low_S60	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	177	78	gi|1081600317|emb|FMWJ01000012.1|-1838/2	100	1	100	100	9.58e-51	synthetic_stool_low_S60	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	288	192	gi|640937269|gb|JJOH01000002.1|-35988/2	100	1	97	98.969	2.07e-47	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	65	164	gi|640937269|gb|JJOH01000002.1|-35980/2	100	1	100	99	4.46e-49	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	265	166	gi|640937269|gb|JJOH01000002.1|-35186/1	100	1	100	99	4.46e-49	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	215	116	gi|640937269|gb|JJOH01000002.1|-28560/1	100	1	100	100	9.58e-51	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	191	290	gi|640937269|gb|JJOH01000002.1|-26314/1	100	1	100	100	9.58e-51	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	98	1	gi|640937269|gb|JJOH01000002.1|-24840/1	100	1	98	97.959	2.68e-46	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	260	359	gi|640937269|gb|JJOH01000002.1|-22636/1	100	1	100	100	9.58e-51	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	143	242	gi|640937269|gb|JJOH01000002.1|-22604/2	100	1	100	98	2.07e-47	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	283	382	gi|640937269|gb|JJOH01000002.1|-19438/1	100	1	100	100	9.58e-51	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	63	162	gi|640937269|gb|JJOH01000002.1|-18418/2	100	1	100	99	4.46e-49	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	59	158	gi|640937269|gb|JJOH01000002.1|-13954/1	100	1	100	99	4.46e-49	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	271	370	gi|640937269|gb|JJOH01000002.1|-13608/2	100	1	100	99	4.46e-49	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	352	253	gi|640937269|gb|JJOH01000002.1|-9852/1	100	1	100	98	2.07e-47	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	206	305	gi|640937269|gb|JJOH01000002.1|-8986/1	100	1	100	100	9.58e-51	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	157	58	gi|640937269|gb|JJOH01000002.1|-4418/1	100	1	100	100	9.58e-51	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	238	337	gi|640937269|gb|JJOH01000002.1|-3852/1	100	1	100	99	4.46e-49	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	144	46	gi|640937269|gb|JJOH01000002.1|-3472/2	100	1	99	98.99	1.6e-48	synthetic_stool_low_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	219	120	gi|640937269|gb|JJOH01000002.1|-32/2	100	1	100	100	9.58e-51	synthetic_stool_low_S56	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	244	145	gi|529222834|ref|NC_021985.1|-796178/1	100	1	100	99	4.46e-49	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	149	248	gi|529222834|ref|NC_021985.1|-746676/2	100	1	100	98	2.07e-47	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	24	123	gi|529222834|ref|NC_021985.1|-734888/1	100	1	100	99	4.46e-49	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	240	336	gi|529222834|ref|NC_021985.1|-723108/1	100	1	97	98.969	2.07e-47	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	385	286	gi|529222834|ref|NC_021985.1|-716022/1	100	1	100	99	4.46e-49	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	259	358	gi|529222834|ref|NC_021985.1|-669060/2	100	1	100	99	4.46e-49	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	359	260	gi|529222834|ref|NC_021985.1|-634262/1	100	1	100	100	9.58e-51	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	268	367	gi|529222834|ref|NC_021985.1|-619168/2	100	1	100	99	4.46e-49	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	166	67	gi|529222834|ref|NC_021985.1|-558380/2	100	1	100	98	2.07e-47	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	351	255	gi|529222834|ref|NC_021985.1|-517956/2	100	4	100	98.969	2.07e-47	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	176	77	gi|529222834|ref|NC_021985.1|-511736/2	100	1	100	100	9.58e-51	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	237	336	gi|529222834|ref|NC_021985.1|-509570/1	100	1	100	99	4.46e-49	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	130	229	gi|529222834|ref|NC_021985.1|-471188/2	100	1	100	97	9.65e-46	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	251	152	gi|529222834|ref|NC_021985.1|-439842/2	100	1	100	97	9.65e-46	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	55	154	gi|529222834|ref|NC_021985.1|-434288/1	100	1	100	98	2.07e-47	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	437	338	gi|529222834|ref|NC_021985.1|-434288/2	100	1	100	99	4.46e-49	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	159	258	gi|529222834|ref|NC_021985.1|-409634/1	100	1	100	100	9.58e-51	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	225	323	gi|529222834|ref|NC_021985.1|-337308/1	100	1	99	98.99	1.6e-48	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	239	140	gi|529222834|ref|NC_021985.1|-331838/2	100	1	100	100	9.58e-51	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	438	339	gi|529222834|ref|NC_021985.1|-102900/1	100	1	100	98	2.07e-47	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	59	158	gi|529222834|ref|NC_021985.1|-102900/2	100	1	100	99	4.46e-49	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	197	296	gi|529222834|ref|NC_021985.1|-85116/1	100	1	100	98	2.07e-47	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	92	191	gi|529222834|ref|NC_021985.1|-39576/1	100	1	100	99	4.46e-49	synthetic_stool_low_S54	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	269	170	gi|529222834|ref|NC_021985.1|-27486/1	100	1	100	98	2.07e-47	synthetic_stool_low_S54	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	235	136	gi|640937269|gb|JJOH01000002.1|-34234/1	100	1	100	99	4.46e-49	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	281	380	gi|640937269|gb|JJOH01000002.1|-31588/1	100	1	100	100	9.58e-51	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	132	33	gi|640937269|gb|JJOH01000002.1|-29034/2	100	1	100	99	4.46e-49	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	350	449	gi|640937269|gb|JJOH01000002.1|-20142/2	100	1	100	100	9.58e-51	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	149	50	gi|640937269|gb|JJOH01000002.1|-19398/1	100	1	100	100	9.58e-51	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	243	144	gi|640937269|gb|JJOH01000002.1|-17594/2	100	1	100	99	4.46e-49	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	20	119	gi|640937269|gb|JJOH01000002.1|-7882/1	100	1	100	98	2.07e-47	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	219	318	gi|640937269|gb|JJOH01000002.1|-6812/1	100	1	100	100	9.58e-51	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	168	267	gi|640937269|gb|JJOH01000002.1|-5068/2	100	1	100	100	9.58e-51	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	167	266	gi|640937269|gb|JJOH01000002.1|-5042/1	100	1	100	100	9.58e-51	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	370	271	gi|640937269|gb|JJOH01000002.1|-4296/2	100	1	100	99	4.46e-49	synthetic_stool_low_S53	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	14	113	gi|640937269|gb|JJOH01000002.1|-132/1	100	1	100	99	4.46e-49	synthetic_stool_low_S53	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	57	156	gi|1081600317|emb|FMWJ01000012.1|-12368/1	100	1	100	99	4.46e-49	synthetic_stool_low_S51	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	120	21	gi|1081600317|emb|FMWJ01000012.1|-11570/2	100	1	100	100	9.58e-51	synthetic_stool_low_S51	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	9	108	gi|1081600317|emb|FMWJ01000012.1|-10868/1	100	1	100	99	4.46e-49	synthetic_stool_low_S51	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	56	155	gi|1081600317|emb|FMWJ01000012.1|-8216/2	100	1	100	100	9.58e-51	synthetic_stool_low_S51	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	43	142	gi|1081600317|emb|FMWJ01000012.1|-8180/2	100	1	100	98	2.07e-47	synthetic_stool_low_S51	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	81	180	gi|1081600317|emb|FMWJ01000012.1|-7828/1	100	1	100	100	9.58e-51	synthetic_stool_low_S51	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	140	43	gi|1081600317|emb|FMWJ01000012.1|-4744/1	100	1	98	98.98	5.77e-48	synthetic_stool_low_S51	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	174	75	gi|1081600317|emb|FMWJ01000012.1|-4048/1	100	1	100	98	2.07e-47	synthetic_stool_low_S51	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	51	150	gi|1081600317|emb|FMWJ01000012.1|-3016/2	100	1	100	99	4.46e-49	synthetic_stool_low_S51	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	76	175	gi|1081600317|emb|FMWJ01000012.1|-1404/1	100	1	100	100	9.58e-51	synthetic_stool_low_S50	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	155	56	gi|1081600317|emb|FMWJ01000012.1|-1376/2	100	1	100	99	4.46e-49	synthetic_stool_low_S50	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	152	251	gi|640937269|gb|JJOH01000002.1|-956/2	100	1	100	99	4.46e-49	synthetic_stool_low_S5	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	12	111	gi|640937269|gb|JJOH01000002.1|-38196/2	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	349	250	gi|640937269|gb|JJOH01000002.1|-36044/2	100	1	100	99	4.46e-49	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	193	292	gi|640937269|gb|JJOH01000002.1|-35986/1	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	368	270	gi|640937269|gb|JJOH01000002.1|-31180/1	100	1	99	100	3.45e-50	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	145	244	gi|640937269|gb|JJOH01000002.1|-29610/2	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	117	18	gi|640937269|gb|JJOH01000002.1|-29414/2	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	306	207	gi|640937269|gb|JJOH01000002.1|-26028/2	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	142	241	gi|640937269|gb|JJOH01000002.1|-25408/2	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	331	232	gi|640937269|gb|JJOH01000002.1|-25244/2	100	1	100	99	4.46e-49	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	233	332	gi|640937269|gb|JJOH01000002.1|-23280/1	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	345	246	gi|640937269|gb|JJOH01000002.1|-22886/2	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	170	269	gi|640937269|gb|JJOH01000002.1|-22826/2	100	1	100	99	4.46e-49	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	116	215	gi|640937269|gb|JJOH01000002.1|-21918/1	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	135	36	gi|640937269|gb|JJOH01000002.1|-20146/2	100	1	100	98	2.07e-47	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	313	214	gi|640937269|gb|JJOH01000002.1|-18260/1	100	1	100	99	4.46e-49	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	50	149	gi|640937269|gb|JJOH01000002.1|-16498/1	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	26	125	gi|640937269|gb|JJOH01000002.1|-12398/2	100	1	100	99	4.46e-49	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	135	234	gi|640937269|gb|JJOH01000002.1|-12390/2	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	234	333	gi|640937269|gb|JJOH01000002.1|-8842/2	100	1	100	99	4.46e-49	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	279	181	gi|640937269|gb|JJOH01000002.1|-6558/2	100	2	100	97.98	7.46e-47	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	371	272	gi|640937269|gb|JJOH01000002.1|-5712/1	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	162	261	gi|640937269|gb|JJOH01000002.1|-2544/1	100	1	100	99	4.46e-49	synthetic_stool_low_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	199	298	gi|640937269|gb|JJOH01000002.1|-1774/2	100	1	100	99	4.46e-49	synthetic_stool_low_S49	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	266	167	gi|529222834|ref|NC_021985.1|-79974/1	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	129	228	gi|529222834|ref|NC_021985.1|-59034/1	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	219	318	gi|529222834|ref|NC_021985.1|-9772/1	100	1	100	100	9.58e-51	synthetic_stool_low_S49	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	182	83	gi|529222834|ref|NC_021985.1|-23874/1	100	1	100	100	9.58e-51	synthetic_stool_low_S47	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	289	190	gi|529222834|ref|NC_021985.1|-11238/2	100	1	100	97	9.65e-46	synthetic_stool_low_S47	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	19	118	gi|1081600317|emb|FMWJ01000012.1|-11408/1	100	1	100	99	4.46e-49	synthetic_stool_low_S45	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	77	176	gi|1081600317|emb|FMWJ01000012.1|-10772/2	100	1	100	99	4.46e-49	synthetic_stool_low_S45	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	77	176	gi|1081600317|emb|FMWJ01000012.1|-10596/1	100	1	100	100	9.58e-51	synthetic_stool_low_S45	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	24	123	gi|1081600317|emb|FMWJ01000012.1|-9282/2	100	1	100	99	4.46e-49	synthetic_stool_low_S45	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	12	111	gi|1081600317|emb|FMWJ01000012.1|-6154/2	100	1	100	99	4.46e-49	synthetic_stool_low_S45	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	32	128	gi|1081600317|emb|FMWJ01000012.1|-3646/2	100	1	97	100	4.46e-49	synthetic_stool_low_S45	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	149	50	gi|1081600317|emb|FMWJ01000012.1|-2880/2	100	1	100	100	9.58e-51	synthetic_stool_low_S45	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	306	207	gi|640937269|gb|JJOH01000002.1|-34824/2	100	1	100	100	9.58e-51	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	320	221	gi|640937269|gb|JJOH01000002.1|-34624/2	100	1	100	98	2.07e-47	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	269	170	gi|640937269|gb|JJOH01000002.1|-30652/2	100	1	100	99	4.46e-49	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	159	258	gi|640937269|gb|JJOH01000002.1|-30586/2	100	1	100	99	4.46e-49	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	374	275	gi|640937269|gb|JJOH01000002.1|-29612/2	100	1	100	99	4.46e-49	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	282	183	gi|640937269|gb|JJOH01000002.1|-29486/1	100	1	100	100	9.58e-51	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	44	143	gi|640937269|gb|JJOH01000002.1|-27006/2	100	1	100	100	9.58e-51	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	251	152	gi|640937269|gb|JJOH01000002.1|-26902/2	100	1	100	97	9.65e-46	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	11	110	gi|640937269|gb|JJOH01000002.1|-26880/2	100	1	100	99	4.46e-49	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	65	164	gi|640937269|gb|JJOH01000002.1|-26746/2	100	1	100	100	9.58e-51	synthetic_stool_low_S43	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	60	159	gi|640937269|gb|JJOH01000002.1|-24868/2	100	1	100	100	9.58e-51	synthetic_stool_low_S43	minus_five_score
