id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
synthetic_stool_low_S32__CP000673.1-110910/2	4	252	100	0	96.00%	100%
synthetic_stool_low_S32__CP000673.1-33950/1	4	252	100	0	100.00%	100%
synthetic_stool_low_S49__AP009049.1-325438/2	4	252	100	0	98.00%	100%
synthetic_stool_low_S49__AP009049.1-301152/2	4	252	100	0	96.00%	100%
synthetic_stool_low_S39__CP000673.1-836792/1	4	252	100	0	98.00%	100%
synthetic_stool_low_S39__CP000673.1-540712/1	4	252	100	0	98.00%	100%
synthetic_stool_high_S4__AP009049.1-2520/1	4	252	100	0	97.00%	100%
synthetic_stool_high_S30__AP009049.1-13310/2	4	252	100	0	99.00%	100%
synthetic_stool_high_S25__CP000673.1-183332/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S42__AP009049.1-132396/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S42__CP000673.1-21114/1	4	252	100	0	97.00%	100%
synthetic_stool_high_S27__AP009049.1-224662/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S16__CP000673.1-2223400/1	4	252	100	0	98.00%	100%
synthetic_stool_high_S16__CP000673.1-2060118/1	4	252	100	0	100.00%	100%
synthetic_stool_high_S16__CP000673.1-1664244/2	4	252	100	0	98.00%	100%
synthetic_stool_high_S16__CP000673.1-1395820/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S16__CP000673.1-836820/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S16__CP000673.1-711676/1	4	252	100	0	97.00%	100%
synthetic_stool_high_S16__CP000673.1-212146/1	4	252	100	0	98.00%	100%
synthetic_stool_high_S44__AP009049.1-1858892/2	4	252	100	0	99.00%	100%
synthetic_stool_high_S44__AP009049.1-1708814/1	4	252	100	0	97.00%	100%
synthetic_stool_high_S44__AP009049.1-1697584/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S44__AP009049.1-731892/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S12__AP009049.1-427624/2	4	252	100	0	98.00%	100%
synthetic_stool_high_S65__AP009049.1-133552/1	4	252	100	0	99.00%	100%
synthetic_stool_high_S65__AP009049.1-75692/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-6295300/2	4	252	100	0	99.00%	100%
synthetic_stool_low_S52__AP009049.1-6168424/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-5833312/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-5391698/2	4	252	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-4297742/2	4	252	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-3620268/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-3375494/2	4	252	100	0	98.00%	100%
synthetic_stool_low_S52__AP009049.1-2591026/2	4	252	100	0	99.00%	100%
synthetic_stool_low_S52__AP009049.1-2149796/2	4	252	100	0	99.00%	100%
synthetic_stool_low_S52__AP009049.1-1960562/2	4	252	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-1239854/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-1222034/1	4	252	100	0	98.00%	100%
synthetic_stool_low_S52__AP009049.1-1009072/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-891368/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S62__AP009049.1-279910/2	4	252	100	0	99.00%	100%
synthetic_stool_low_S62__AP009049.1-178592/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S55__CP000673.1-117330/1	4	252	100	0	98.00%	100%
synthetic_stool_high_S46__AP009049.1-2014380/2	4	252	100	0	98.00%	100%
synthetic_stool_high_S46__AP009049.1-1954772/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S46__AP009049.1-1038028/1	4	252	100	0	97.00%	100%
synthetic_stool_high_S46__AP009049.1-703018/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S46__AP009049.1-532770/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S46__AP009049.1-16160/1	4	252	100	0	97.00%	100%
synthetic_stool_high_S21__AP009049.1-3034958/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S21__AP009049.1-2264974/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S21__AP009049.1-1499826/1	4	252	100	0	99.00%	100%
synthetic_stool_high_S21__AP009049.1-1269388/1	4	252	100	0	97.00%	100%
synthetic_stool_high_S21__AP009049.1-580920/2	4	252	100	0	99.00%	100%
synthetic_stool_high_S21__AP009049.1-467774/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S21__CP000673.1-243098/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S48__CP000673.1-7233752/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-7088274/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-6498354/1	4	252	100	0	99.00%	100%
synthetic_stool_high_S48__CP000673.1-5675492/2	4	252	100	0	99.00%	100%
synthetic_stool_high_S48__CP000673.1-5444922/2	4	252	100	0	100.00%	100%
synthetic_stool_high_S48__CP000673.1-5134922/1	4	252	100	0	97.00%	100%
synthetic_stool_high_S48__CP000673.1-4030318/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S48__CP000673.1-3731586/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-3202802/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-2668730/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S48__CP000673.1-2367934/1	4	252	100	0	100.00%	100%
synthetic_stool_high_S48__CP000673.1-2063678/2	4	252	100	0	98.00%	100%
synthetic_stool_high_S48__CP000673.1-1996284/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-1842404/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S48__CP000673.1-1465744/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S48__CP000673.1-1308934/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-856028/2	4	252	100	0	99.00%	100%
synthetic_stool_high_S48__CP000673.1-275902/1	4	252	100	0	99.00%	100%
synthetic_stool_high_S48__CP000673.1-121724/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S51__CP000673.1-12072/1	4	252	100	0	98.00%	100%
synthetic_stool_high_S14__CP000673.1-94402/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S64__CP000673.1-560202/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S11__AP009049.1-55058/1	4	252	100	0	97.00%	100%
synthetic_stool_high_S11__CP000673.1-322846/1	4	252	100	0	100.00%	100%
synthetic_stool_high_S11__CP000673.1-287692/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S11__CP000673.1-265404/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S31__CP000673.1-329200/2	4	252	100	0	98.00%	100%
synthetic_stool_high_S31__CP000673.1-60430/1	4	252	100	0	100.00%	100%
synthetic_stool_high_S56__CP000673.1-446238/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S56__CP000673.1-268256/2	4	252	100	0	99.00%	100%
synthetic_stool_low_S33__CP000673.1-7189780/1	4	252	100	0	98.00%	100%
synthetic_stool_low_S33__CP000673.1-6946078/2	4	252	100	0	100.00%	100%
synthetic_stool_low_S33__CP000673.1-6669046/2	4	252	100	0	97.00%	100%
synthetic_stool_low_S33__CP000673.1-6630494/2	4	252	100	0	99.00%	100%
synthetic_stool_low_S33__CP000673.1-6203290/1	4	252	100	0	100.00%	100%
synthetic_stool_low_S33__CP000673.1-6122186/2	4	252	100	0	96.00%	100%
synthetic_stool_low_S33__CP000673.1-6066704/2	4	252	100	0	98.00%	100%
synthetic_stool_low_S33__CP000673.1-5819676/2	4	252	100	0	98.00%	100%
synthetic_stool_low_S33__CP000673.1-4996784/2	4	252	100	0	96.00%	100%
synthetic_stool_low_S33__CP000673.1-4971154/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S33__CP000673.1-4580890/2	4	252	100	0	97.00%	100%
synthetic_stool_low_S33__CP000673.1-4455642/2	4	252	100	0	100.00%	100%
synthetic_stool_low_S33__CP000673.1-3816380/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S33__CP000673.1-3112704/1	4	252	100	0	99.00%	100%
synthetic_stool_low_S33__CP000673.1-3003638/1	4	252	100	0	99.00%	100%
synthetic_stool_low_S33__CP000673.1-1938052/2	4	252	100	0	97.00%	100%
synthetic_stool_low_S33__CP000673.1-1367036/2	4	252	100	0	98.00%	100%
synthetic_stool_low_S33__CP000673.1-1285012/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S33__CP000673.1-1157244/2	4	252	100	0	96.00%	100%
synthetic_stool_low_S33__CP000673.1-181774/2	4	252	100	0	98.00%	100%
synthetic_stool_low_S43__AP009049.1-152726/2	4	252	100	0	99.00%	100%
synthetic_stool_low_S15__CP000673.1-895176/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S37__CP000673.1-111546/1	4	252	100	0	98.00%	100%
synthetic_stool_low_S10__AP009049.1-196074/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S49__CP000673.1-900016/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S49__CP000673.1-610732/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S49__CP000673.1-517560/2	4	252	100	0	97.00%	100%
synthetic_stool_high_S49__CP000673.1-20442/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S60__CP000673.1-2477162/1	4	252	100	0	96.00%	100%
synthetic_stool_high_S60__CP000673.1-1396436/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S60__CP000673.1-281860/2	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-18458984/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-18381090/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-18244724/2	4	252	100	0	98.00%	100%
synthetic_stool_low_S61__CP000673.1-16755532/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-16541272/2	4	252	100	0	98.00%	100%
synthetic_stool_low_S61__CP000673.1-15340004/2	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-13307632/2	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-11929390/2	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-11791860/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-10912858/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-10743202/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-10674864/1	4	252	100	0	99.00%	100%
synthetic_stool_low_S61__CP000673.1-10509268/2	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-9815496/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-9467638/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-8141836/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-7922018/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-7443360/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-6262918/1	4	252	100	0	98.00%	100%
synthetic_stool_low_S61__CP000673.1-5528858/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-4472170/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-3487408/1	4	252	100	0	98.00%	100%
synthetic_stool_low_S61__CP000673.1-3461370/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-3110218/1	4	252	100	0	96.00%	100%
synthetic_stool_low_S61__CP000673.1-2057546/2	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-1959012/1	4	252	100	0	99.00%	100%
synthetic_stool_low_S61__CP000673.1-1822296/2	4	252	100	0	98.00%	100%
synthetic_stool_low_S61__CP000673.1-1820006/1	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-945394/2	4	252	100	0	97.00%	100%
synthetic_stool_low_S61__CP000673.1-310220/1	4	252	100	0	98.00%	100%
synthetic_stool_low_S61__CP000673.1-74656/2	4	252	100	0	96.00%	100%
synthetic_stool_high_S69__AP009049.1-34294/1	4	252	100	0	98.00%	100%
synthetic_stool_high_S45__AP009049.1-18578/2	5	193	100	1	100	100%
synthetic_stool_high_S45__CP000673.1-3308/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S23__CP000673.1-6702464/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S23__CP000673.1-5947208/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S23__CP000673.1-4975688/1	5	193	100	0	98.00%	100%
synthetic_stool_low_S23__CP000673.1-4390216/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S23__CP000673.1-4024198/2	5	193	100	0	99.00%	100%
synthetic_stool_low_S23__CP000673.1-976048/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S23__CP000673.1-684604/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S18__CP000673.1-38440/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S64__AP009049.1-6405036/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S64__AP009049.1-5697486/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S64__AP009049.1-4544722/1	5	193	100	0	98.00%	100%
synthetic_stool_low_S64__AP009049.1-4158322/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S64__AP009049.1-4138840/2	5	193	100	0	99.00%	100%
synthetic_stool_low_S64__AP009049.1-3549806/2	5	193	100	0	99.00%	100%
synthetic_stool_low_S64__AP009049.1-3361892/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S64__AP009049.1-3215756/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S64__AP009049.1-1708542/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S68__AP009049.1-24410/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S68__CP000673.1-2284652/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S68__CP000673.1-1869878/1	5	193	100	0	99.00%	100%
synthetic_stool_high_S68__CP000673.1-919444/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S68__CP000673.1-347648/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S28__CP000673.1-569064/1	5	193	100	0	99.00%	100%
synthetic_stool_high_S28__CP000673.1-83860/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S42__AP009049.1-2764918/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S42__AP009049.1-2312140/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S42__AP009049.1-363172/2	5	193	100	0	99.00%	100%
synthetic_stool_high_S7__CP000673.1-38726/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S7__AP009049.1-4284430/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S7__AP009049.1-3401118/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S7__AP009049.1-3025550/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S7__AP009049.1-1308404/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S7__AP009049.1-1228780/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S7__AP009049.1-978366/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S7__AP009049.1-639372/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S7__AP009049.1-285284/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S41__AP009049.1-1597496/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S41__AP009049.1-1560112/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S41__AP009049.1-1354096/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S41__AP009049.1-1040292/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S41__AP009049.1-11936/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S29__AP009049.1-10102/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S2__CP000673.1-303238/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S54__AP009049.1-17434/1	5	193	100	0	98.00%	100%
synthetic_stool_low_S9__AP009049.1-6000228/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S9__AP009049.1-5675546/1	5	193	100	0	98.00%	100%
synthetic_stool_low_S9__AP009049.1-5573246/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S9__AP009049.1-4375762/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S9__AP009049.1-4359260/1	5	193	100	0	99.00%	100%
synthetic_stool_low_S9__AP009049.1-2921714/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S9__AP009049.1-1849720/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S9__AP009049.1-1024190/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S9__AP009049.1-75410/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S25__CP000673.1-5342182/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S25__CP000673.1-3066094/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S25__CP000673.1-1682394/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S25__CP000673.1-1004910/1	5	193	100	0	98.00%	100%
synthetic_stool_low_S25__CP000673.1-947904/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S25__CP000673.1-164100/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S11__CP000673.1-3757320/1	5	193	100	0	99.00%	100%
synthetic_stool_low_S11__CP000673.1-3598446/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S11__CP000673.1-3443956/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S11__CP000673.1-3222064/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S11__CP000673.1-1780510/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S11__CP000673.1-1670860/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S23__AP009049.1-49392/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S63__CP000673.1-2641448/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S63__CP000673.1-1000580/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S63__CP000673.1-239184/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S63__CP000673.1-65826/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S57__CP000673.1-140258/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S0__AP009049.1-1212432/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S0__AP009049.1-1079332/2	5	193	100	0	99.00%	100%
synthetic_stool_high_S0__AP009049.1-1037520/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S49__AP009049.1-702780/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S39__CP000673.1-1888030/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S39__CP000673.1-1876468/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S39__CP000673.1-1323788/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S39__CP000673.1-171028/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S39__CP000673.1-121640/2	5	193	100	0	99.00%	100%
synthetic_stool_low_S39__CP000673.1-68198/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S30__AP009049.1-840828/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S30__AP009049.1-671354/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S30__AP009049.1-357702/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S42__CP000673.1-103670/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S27__AP009049.1-719898/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S20__AP009049.1-61530/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S20__AP009049.1-27636/2	5	193	100	0	99.00%	100%
synthetic_stool_high_S16__CP000673.1-2234568/2	5	193	100	0	97.00%	100%
synthetic_stool_high_S16__CP000673.1-1184304/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S16__CP000673.1-1168204/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S16__CP000673.1-607914/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S44__AP009049.1-1659486/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S44__AP009049.1-1003450/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S44__AP009049.1-600472/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S44__AP009049.1-377100/2	5	193	100	0	97.00%	100%
synthetic_stool_high_S44__AP009049.1-326502/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S12__CP000673.1-49170/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S12__CP000673.1-20220/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S52__CP000673.1-260410/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-6278938/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-6055572/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-5886968/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-5740934/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-4556562/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-4382038/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-4283474/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S52__AP009049.1-3793236/1	5	193	100	0	99.00%	100%
synthetic_stool_low_S52__AP009049.1-3233194/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S52__AP009049.1-3056876/1	5	193	100	0	98.00%	100%
synthetic_stool_low_S52__AP009049.1-2230288/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-2048946/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-2037070/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-1757018/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-1136898/2	5	193	100	0	96.00%	100%
synthetic_stool_low_S52__AP009049.1-688552/2	5	193	100	0	97.00%	100%
synthetic_stool_high_S55__CP000673.1-49460/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S55__AP009049.1-308762/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S55__AP009049.1-215086/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S55__AP009049.1-190772/2	5	193	100	0	98.00%	100%
synthetic_stool_low_S41__AP009049.1-159972/2	5	193	100	0	97.00%	100%
synthetic_stool_high_S46__AP009049.1-195582/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S21__AP009049.1-2570648/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S48__AP009049.1-230900/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S48__AP009049.1-133458/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-7028510/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-6118612/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-4353928/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S48__CP000673.1-2827808/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-2290656/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S48__CP000673.1-1772026/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S48__CP000673.1-1018846/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S51__CP000673.1-101218/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S13__CP000673.1-1114450/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S13__CP000673.1-707458/1	5	193	100	0	97.00%	100%
synthetic_stool_high_S13__CP000673.1-640396/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S64__CP000673.1-653090/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S64__CP000673.1-405488/2	5	193	100	0	97.00%	100%
synthetic_stool_high_S64__AP009049.1-410180/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S64__AP009049.1-98034/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S64__AP009049.1-36310/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S11__CP000673.1-1681964/2	5	193	100	0	98.00%	100%
synthetic_stool_high_S11__CP000673.1-243658/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S2__CP000673.1-154166/2	5	193	100	0	96.00%	100%
synthetic_stool_high_S31__CP000673.1-238558/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S66__CP000673.1-103200/1	5	193	100	0	98.00%	100%
synthetic_stool_high_S1__CP000673.1-434482/2	5	193	100	0	97.00%	100%
synthetic_stool_high_S56__CP000673.1-487464/1	5	193	100	0	96.00%	100%
synthetic_stool_high_S56__AP009049.1-98670/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S33__CP000673.1-8130472/1	5	193	100	0	98.00%	100%
synthetic_stool_low_S33__CP000673.1-7115710/1	5	193	100	0	96.00%	100%
synthetic_stool_low_S33__CP000673.1-6431862/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S33__CP000673.1-5951850/1	5	193	100	0	98.00%	100%
synthetic_stool_low_S33__CP000673.1-3681484/1	5	193	100	0	98.00%	100%
synthetic_stool_low_S33__CP000673.1-3413492/2	5	193	100	0	99.00%	100%
synthetic_stool_low_S33__CP000673.1-2688642/1	5	193	100	0	97.00%	100%
synthetic_stool_low_S33__CP000673.1-2386266/2	5	193	100	0	97.00%	100%
synthetic_stool_low_S33__CP000673.1-2375700/2	5	193	100	0	97.00%	100%
