id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
synthetic_stool_high_S49__CP014148.1-5545748/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S49__CP014148.1-5234290/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S49__CP014148.1-4895606/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S49__CP014148.1-4319794/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S49__CP014148.1-4168154/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S49__CP014148.1-2815100/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S49__CP014148.1-1453702/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S49__CP002011.1-270434/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S6__AM412317.1-1105436/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-7640168/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S6__CP000939.1-6206274/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-4474222/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-1389090/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S1__CP006908.1-443524/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S1__CP002011.1-480768/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S0__CP006908.1-1054488/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S0__CP006908.1-158548/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S0__AM412317.1-42852/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S36__CP014148.1-1806760/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S36__CP014148.1-1128334/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S36__CP014148.1-544474/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S23__CP000939.1-11451494/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S23__CP000939.1-10166534/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S23__CP000939.1-10010518/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S23__CP000939.1-9845822/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S23__CP000939.1-6299096/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S23__CP000939.1-3149570/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S23__CP000939.1-2505466/2	2	582	100	0	98.00%	100%
synthetic_stool_low_S23__CP000939.1-2130976/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S23__CP000939.1-1309338/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S23__CP000939.1-855710/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S23__CP000728.1-72816/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S16__CP002011.1-3424090/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S16__CP002011.1-1836350/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S16__CP002011.1-1685648/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S16__CP002011.1-1117108/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S16__CP002011.1-1009266/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S16__CP002011.1-31668/2	2	582	100	0	98.00%	100%
synthetic_stool_low_S0__CP014148.1-869952/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S16__CP002011.1-696254/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S16__CP002011.1-145236/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S16__CP002011.1-144482/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S13__CP000939.1-4813110/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S13__CP000939.1-23560/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S13__CP002011.1-3067402/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S13__CP002011.1-2910374/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S13__CP002011.1-2425900/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S13__CP002011.1-2408562/2	2	582	100	0	98.00%	100%
synthetic_stool_low_S13__CP002011.1-1559970/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S13__CP002011.1-978794/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S13__CP002011.1-490548/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S13__CP002011.1-421046/2	2	582	100	0	98.00%	100%
synthetic_stool_low_S13__CP000728.1-77706/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S8__CP006908.1-478682/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S26__CP002011.1-144292/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S36__CP002011.1-293456/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S23__CP014148.1-5112160/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S23__CP014148.1-4807774/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S23__CP014148.1-4409136/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S23__CP014148.1-3479264/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S23__CP014148.1-2495742/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S23__CP014148.1-1533518/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S23__CP014148.1-1420318/2	2	582	100	0	98.00%	100%
synthetic_stool_high_S23__CP002011.1-746220/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S23__CP002011.1-439480/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S35__AM412317.1-1227856/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S7__CP000728.1-1300570/1	2	582	100	0	99.00%	100%
synthetic_stool_low_S7__CP000728.1-827920/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S7__CP000728.1-105032/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S7__CP002011.1-60834/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S7__AM412317.1-726068/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S7__AM412317.1-245062/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S63__CP002011.1-32882/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S68__CP000939.1-105982/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S31__CP000728.1-5367360/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S31__CP000728.1-5062040/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S31__CP000728.1-4444174/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S31__CP000728.1-3243318/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S31__CP000728.1-3039432/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S31__CP000728.1-2012508/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S31__CP000728.1-1999194/1	2	582	100	0	99.00%	100%
synthetic_stool_low_S31__CP000728.1-731630/2	2	582	100	0	98.00%	100%
synthetic_stool_high_S62__CP002011.1-736880/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S62__CP002011.1-286540/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S62__CP002011.1-206872/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S62__CP002011.1-142024/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S62__CP002011.1-60578/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S62__CP002011.1-39728/2	2	582	100	0	98.00%	100%
synthetic_stool_high_S53__CP000939.1-252882/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S53__CP000728.1-61758/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S53__CP014148.1-205970/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S21__CP006908.1-1400004/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S40__CP000728.1-1028462/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S40__CP000728.1-632216/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S40__CP000728.1-105492/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S40__CP006908.1-4505322/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S40__CP006908.1-1130560/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S40__CP006908.1-824016/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S31__AM412317.1-2283290/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S31__CP006908.1-125116/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S27__CP002011.1-828918/2	2	582	100	0	99.00%	100%
synthetic_stool_low_S27__CP002011.1-759494/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S27__CP002011.1-687494/2	2	582	100	0	98.00%	100%
synthetic_stool_low_S27__CP002011.1-509134/1	2	582	100	0	99.00%	100%
synthetic_stool_high_S28__CP014148.1-2985492/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S28__CP014148.1-2628636/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S28__CP014148.1-2200242/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S28__CP000939.1-1791266/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S28__CP000939.1-634750/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S42__CP000939.1-2841620/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S42__CP000939.1-1456538/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S42__CP000939.1-921218/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S42__CP000939.1-836210/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S42__CP000939.1-519150/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S42__CP000939.1-459794/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S65__CP000939.1-5639678/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S65__CP000939.1-5310436/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S65__CP000939.1-4040130/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S65__CP000939.1-4021344/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S65__CP000939.1-2401444/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S65__CP000939.1-1018510/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S65__CP000939.1-218468/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S17__CP002011.1-85494/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S50__CP006908.1-7848/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S62__CP002011.1-11714176/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S62__CP002011.1-11264274/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S62__CP002011.1-10669148/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S62__CP002011.1-10473486/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S62__CP002011.1-10095982/2	2	582	100	0	99.00%	100%
synthetic_stool_low_S62__CP002011.1-9529492/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S62__CP002011.1-7556238/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S62__CP002011.1-7280442/2	2	582	100	0	98.00%	100%
synthetic_stool_low_S62__CP002011.1-6678968/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S62__CP002011.1-6326368/2	2	582	100	0	98.00%	100%
synthetic_stool_low_S62__CP002011.1-5207654/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S62__CP002011.1-4190156/2	2	582	100	0	98.00%	100%
synthetic_stool_low_S62__CP002011.1-4099194/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S62__CP002011.1-3247292/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S62__CP002011.1-2643740/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S62__CP002011.1-1703508/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S62__CP002011.1-1471568/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S62__CP002011.1-1313362/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S62__CP002011.1-713894/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S62__CP000728.1-2667950/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S62__CP000728.1-2313930/1	2	582	100	0	99.00%	100%
synthetic_stool_low_S62__CP000728.1-2066968/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S37__AM412317.1-1802672/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S37__AM412317.1-1712008/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S37__CP000939.1-40302/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S37__CP006908.1-708472/2	2	582	100	0	98.00%	100%
synthetic_stool_high_S37__CP000728.1-1679270/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S37__CP000728.1-877772/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S67__CP006908.1-4099616/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S67__CP006908.1-955626/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S67__CP014148.1-32514/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S18__CP000939.1-259122/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S18__CP000728.1-378666/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S41__CP002011.1-346630/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S41__CP006908.1-178692/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S47__CP000728.1-2354040/2	2	582	100	0	98.00%	100%
synthetic_stool_high_S47__CP006908.1-624100/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S20__CP000728.1-6097790/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S20__CP000728.1-2079388/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S20__CP000728.1-1465512/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S20__CP000728.1-764008/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S20__CP000728.1-460956/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S20__CP002011.1-1627830/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S20__CP002011.1-1477158/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S20__CP002011.1-1019688/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S30__AM412317.1-182918/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S30__AM412317.1-55166/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S25__CP014148.1-1348714/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S25__CP014148.1-1266284/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-12054890/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S29__CP014148.1-9191790/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S29__CP014148.1-8668178/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S29__CP014148.1-8480512/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-7527796/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S29__CP014148.1-6739908/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-6347726/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S29__CP014148.1-5480068/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-4733972/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-4708446/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S29__CP014148.1-4619474/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S29__CP014148.1-1103778/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-615900/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S29__CP000939.1-170836/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S39__CP002011.1-9792/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S39__CP006908.1-132738/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S12__CP014148.1-3513676/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S12__CP014148.1-3209656/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S12__CP014148.1-3171416/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S12__CP014148.1-871088/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S12__CP014148.1-152106/2	2	582	100	0	97.00%	100%
synthetic_stool_low_S12__CP014148.1-49704/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S20__CP006908.1-477204/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S20__CP006908.1-411788/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S26__CP006908.1-9482226/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S26__CP006908.1-9092932/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S26__CP006908.1-8624350/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S26__CP006908.1-4061558/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S26__CP006908.1-1917308/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S26__CP006908.1-1622342/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S21__CP006908.1-46670/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S21__CP014148.1-7329796/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S21__CP014148.1-7157462/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S21__CP014148.1-5505486/1	2	582	100	0	96.00%	100%
synthetic_stool_low_S21__CP014148.1-4502790/2	2	582	100	0	98.00%	100%
synthetic_stool_low_S21__CP014148.1-3972634/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-4248702/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S50__AM412317.1-3864406/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-2233812/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S50__CP000728.1-4875828/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S50__CP000728.1-3395822/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S50__CP000728.1-2741970/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S50__CP000728.1-1106788/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S50__CP000728.1-1075136/1	2	582	100	0	99.00%	100%
synthetic_stool_high_S50__CP000728.1-787678/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S50__CP002011.1-2554/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S50__CP000939.1-504696/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S18__CP002011.1-2710020/1	2	582	100	0	97.00%	100%
synthetic_stool_low_S18__CP002011.1-1753482/2	2	582	100	0	96.00%	100%
synthetic_stool_low_S18__CP002011.1-535224/1	2	582	100	0	98.00%	100%
synthetic_stool_low_S41__CP014148.1-202028/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-22962388/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-22902420/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-22602658/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-20075156/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-15917778/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-14599934/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-14485982/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-13557730/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-13113186/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-10915310/2	2	582	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-10881826/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-9984436/2	2	582	100	0	98.00%	100%
synthetic_stool_high_S2__CP000939.1-8483924/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S2__CP000939.1-5488508/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-5111014/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-5067854/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-2125012/1	2	582	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-1899554/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S64__CP014148.1-110596/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S10__CP000728.1-7716210/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S10__CP000728.1-6132804/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S10__CP000728.1-5972460/2	2	582	100	0	96.00%	100%
synthetic_stool_high_S10__CP000728.1-5964606/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S10__CP000728.1-5795638/1	2	582	100	0	97.00%	100%
synthetic_stool_high_S10__CP000728.1-5415186/2	2	582	100	0	98.00%	100%
synthetic_stool_high_S10__CP000728.1-3877938/2	2	582	100	0	99.00%	100%
synthetic_stool_high_S10__CP000728.1-2006490/1	2	582	100	0	98.00%	100%
synthetic_stool_high_S7__CP011803.1-565746/1	3	1	100	1	100	100%
synthetic_stool_high_S7__AP013059.1-766066/1	4	1	100	1	100	100%
synthetic_stool_high_S7__AP013060.1-542670/2	5	1	100	1	100	100%
synthetic_stool_high_S7__CP014170.1-43812/1	6	5	100	1	100	100%
synthetic_stool_high_S59__CP014170.1-35690/2	6	5	100	0	96.00%	100%
synthetic_stool_high_S36__CP014170.1-1158678/1	6	5	100	0	96.00%	100%
synthetic_stool_high_S39__CP014170.1-370596/2	6	5	100	0	97.00%	100%
synthetic_stool_low_S26__CP014170.1-2010300/1	6	5	100	0	96.00%	100%
synthetic_stool_high_S7__CP002403.1-2116978/2	7	1	100	1	100	100%
synthetic_stool_high_S7__CP002403.1-115954/1	8	1	100	1	100	100%
synthetic_stool_high_S7__CP000436.1-1749078/2	9	2	100	1	100	100%
synthetic_stool_low_S60__CP000436.1-185438/1	9	2	100	0	96.00%	100%
synthetic_stool_high_S7__CP000527.1-272512/1	10	125	100	1	100	100%
synthetic_stool_high_S33__CP000527.1-1380682/2	10	125	100	0	96.00%	100%
synthetic_stool_high_S33__CP000527.1-1077820/1	10	125	100	0	99.00%	100%
synthetic_stool_high_S33__CP000527.1-208338/1	10	125	100	0	97.00%	100%
synthetic_stool_high_S19__CP000527.1-42222/1	10	125	100	0	98.00%	100%
synthetic_stool_high_S43__CP000527.1-6143180/1	10	125	100	0	97.00%	100%
synthetic_stool_high_S43__CP000527.1-5542106/2	10	125	100	0	100.00%	100%
synthetic_stool_high_S43__CP000527.1-4499198/2	10	125	100	0	98.00%	100%
synthetic_stool_high_S43__CP000527.1-3136460/1	10	125	100	0	99.00%	100%
synthetic_stool_high_S43__CP000527.1-2573726/2	10	125	100	0	96.00%	100%
synthetic_stool_high_S43__CP000527.1-1804316/1	10	125	100	0	100.00%	100%
synthetic_stool_high_S43__CP000527.1-1649156/2	10	125	100	0	96.00%	100%
synthetic_stool_high_S43__CP000527.1-1331276/1	10	125	100	0	99.00%	100%
synthetic_stool_high_S43__CP000527.1-719300/2	10	125	100	0	97.00%	100%
synthetic_stool_high_S24__CP000527.1-117428/2	10	125	100	0	96.00%	100%
synthetic_stool_high_S6__CP000527.1-17034/2	10	125	100	0	97.00%	100%
synthetic_stool_high_S68__CP000527.1-157248/1	10	125	100	0	99.00%	100%
synthetic_stool_low_S46__CP000527.1-10290/1	10	125	100	0	98.00%	100%
synthetic_stool_high_S48__CP000527.1-29164/1	10	125	100	0	97.00%	100%
synthetic_stool_high_S48__CP000527.1-27934/2	10	125	100	0	96.00%	100%
synthetic_stool_high_S3__CP000527.1-67334/1	10	125	100	0	97.00%	100%
synthetic_stool_low_S49__CP000527.1-274252/2	10	125	100	0	98.00%	100%
synthetic_stool_low_S49__CP000527.1-220452/1	10	125	100	0	98.00%	100%
synthetic_stool_high_S35__CP000527.1-1614970/1	10	125	100	0	97.00%	100%
synthetic_stool_high_S35__CP000527.1-1282010/2	10	125	100	0	99.00%	100%
synthetic_stool_low_S44__CP000527.1-1827964/1	10	125	100	0	100.00%	100%
synthetic_stool_low_S44__CP000527.1-287546/1	10	125	100	0	100.00%	100%
synthetic_stool_low_S44__CP000527.1-118266/2	10	125	100	0	96.00%	100%
synthetic_stool_low_S44__CP000527.1-44054/1	10	125	100	0	99.00%	100%
synthetic_stool_high_S60__CP000527.1-670332/1	10	125	100	0	98.00%	100%
synthetic_stool_high_S60__CP000527.1-29694/1	10	125	100	0	97.00%	100%
synthetic_stool_high_S49__CP000527.1-565000/2	10	125	100	0	98.00%	100%
synthetic_stool_high_S49__CP000527.1-547788/2	10	125	100	0	97.00%	100%
synthetic_stool_high_S59__CP000527.1-337644/1	10	125	100	0	100.00%	100%
synthetic_stool_high_S59__CP000527.1-209674/1	10	125	100	0	98.00%	100%
synthetic_stool_low_S6__CP000527.1-470772/2	10	125	100	0	96.00%	100%
synthetic_stool_high_S0__CP000527.1-24786/2	10	125	100	0	99.00%	100%
synthetic_stool_high_S13__CP000527.1-232268/2	10	125	100	0	98.00%	100%
synthetic_stool_low_S61__CP000527.1-378806/1	10	125	100	0	97.00%	100%
synthetic_stool_low_S61__CP000527.1-19256/2	10	125	100	0	100.00%	100%
synthetic_stool_high_S36__CP000527.1-313948/1	10	125	100	0	99.00%	100%
synthetic_stool_low_S52__CP000527.1-1341394/1	10	125	100	0	98.00%	100%
synthetic_stool_low_S52__CP000527.1-710578/1	10	125	100	0	97.00%	100%
synthetic_stool_low_S37__CP000527.1-8524552/2	10	125	100	0	99.00%	100%
synthetic_stool_low_S37__CP000527.1-8401634/2	10	125	100	0	98.00%	100%
synthetic_stool_low_S37__CP000527.1-7862302/1	10	125	100	0	96.00%	100%
